# Platform Info for every level
@ L1 START
Wall,3,15,15,55,10,10,40,1511,1350,1025,0,0,0,0,0,0,False
Platform,3,9,9,3,6,6,2,1282,986,1018,0,0,0,0,0,0,False
#Block Starts
Platform,2,30,30,150,19,19,100,1283,880,1178,0,0,0,0,0,0,False
Platform,3,8,15,3,5,10,2,1300,915,1038,0,0,0,0,0,0,False
Platform,3,15,8,3,10,5,2,1325,875,1078,0,0,0,0,0,0,False
Platform,3,12,8,3,8,5,2,1307,913,1200,0,0,0,0,0,0,False
Platform,3,15,8,3,10,5,2,1325,875,1237,0,0,0,0,0,0,False
Platform,3,27,8,3,18,5,2,1290,913,1152,0,0,0,0,0,35,False
#Block Ends
#Block Starts
Platform,2,30,30,150,19,19,100,1438,880,1178,0,0,0,0,0,0,False
Platform,3,15,8,3,10,5,2,1405,895,1058,0,0,0,0,0,0,False
Platform,3,35,8,3,23,5,2,1430,845,1098,0,0,0,0,0,0,False
Platform,3,8,21,3,5,15,2,1405,898,1117,0,0,0,0,0,0,False
Platform,3,15,8,3,10,5,2,1425,913,1117,0,0,0,0,0,0,False
Platform,3,28,21,3,19,15,2,1340,755,1247,0,0,0,0,0,0,False
Platform,3,8,25,3,5,17,2,1320,723,1261,0,0,0,0,-35,0,False
Platform,3,9,18,3,6,12,2,1322,686,1275,0,0,0,0,0,0,False
Platform,3,27,20,3,18,13,2,1355,680,1295,0,0,0,0,0,0,False
#Block Ends
#Block Starts
Platform,2,30,30,150,19,19,100,1353,725,1178,0,0,0,0,0,0,False
Platform,3,8,15,3,5,10,2,1335,760,1088,0,0,0,0,0,0,False
Platform,3,8,21,3,5,15,2,1315,898,1137,0,0,0,0,0,0,False
Platform,3,12,8,3,8,5,2,1257,913,1167,0,0,0,0,0,0,False
Platform,3,12,10,3,8,5,2,1400,875,1200,0,0,0,0,0,0,False
Platform,3,8,18,3,5,12,2,1405,865,1108,0,0,0,0,35,0,False
#Block Ends
Ground,1,165,165,10,110,110,7,1350,850,1315,0,0,0,0,0,0,False
Platform,3,100,37,3,67,25,2,1350,795,1322,0,0,0,0,0,0,False
Platform,3,37,200,3,25,132,2,1360,1025,1322,0,0,0,0,0,0,False
Platform,3,25,30,3,17,20,2,1425,730,1322,0,0,0,0,0,0,False
Platform,3,25,30,3,17,20,2,1275,730,1322,0,0,0,0,0,0,False
Platform,3,20,40,3,14,27,2,1350,1667,1322,0,0,0,0,0,0,False
#Long skinny platforms
Platform,1,12,460,4,7,307,2,630,1600,1422,0,0,0,90,0,0,False
Platform,1,12,460,4,7,307,2,630,1725,1422,0,0,0,90,0,0,False
#Moving Platforms
MovingPlat1,3,12,10,3,8,5,2,1425,1325,1322,0,0,0,0,0,0,True,1425,1325,1322,1300,1325,1322,5
MovingPlat2,3,12,10,3,8,5,2,1300,1439,1322,0,0,0,0,0,0,True,1300,1439,1322,1425,1439,1322,5
MovingPlat3,3,12,10,3,8,5,2,1300,1553,1322,0,0,0,0,0,0,True,1425,1553,1322,1300,1553,1322,8
MovingPlat4,3,15,15,3,10,10,2,1250,1667,1322,0,0,0,0,0,0,True,1250,1667,1322,1250,1667,1422,15
#Falling Platforms
FallPlat1,3,15,15,3,10,10,2,1150,1667,1422,0,0,0,0,0,0,True
FallPlat2,3,15,15,3,10,10,2,858,1667,1422,0,0,0,0,0,0,True
FallPlat3,3,15,15,3,10,10,2,566,1667,1422,0,0,0,0,0,0,True
FallPlat4,3,15,15,3,10,10,2,274,1667,1422,0,0,0,0,0,0,True
Ground,1,165,165,10,110,110,7,-90,1675,1422,0,0,0,0,0,0,False
Platform,3,27,15,3,18,10,2,-350,1693,1442,0,0,0,0,0,0,False
@ L2 END
